编码1,编码2,相似度
自我要求过高,个人要强性格,0.7560
自我要求过高,高自我要求与完美主义倾向,0.8728
自我要求过高,时间经济化观念,0.5613
自我要求过高,勤劳美德内化,0.6157
自我要求过高,制度性过劳常态化,0.5854
自我要求过高,社会成功话语对休息的污名化,0.5957
自我要求过高,教育环境强调持续学习,0.5315
自我要求过高,社会内卷氛围压力,0.7233
自我要求过高,高压环境下的休息无效感,0.6978
自我要求过高,同辈竞争引发的休息愧疚,0.6279
自我要求过高,就业压力,0.6471
自我要求过高,时间管理失当,0.7285
自我要求过高,广泛性焦虑倾向,0.6532
自我要求过高,内卷环境引发的竞争压力,0.6058
自我要求过高,就业市场焦虑,0.6220
自我要求过高,休息等同于生命浪费,0.6332
自我要求过高,对未完成任务的恐惧,0.6383
自我要求过高,对目标的矛盾心理,0.7864
自我要求过高,未完成任务的压力,0.6805
自我要求过高,群体学习氛围的压迫感,0.6204
自我要求过高,就业前景焦虑,0.7163
自我要求过高,前途不确定性忧虑,0.6589
自我要求过高,家长期望负担,0.6781
自我要求过高,他人审视恐惧,0.6639
自我要求过高,内在成就驱力,0.6891
自我要求过高,未遵循个人休息计划,0.7571
自我要求过高,资源稀缺引发的生存焦虑,0.6727
自我要求过高,感知他人努力压力,0.6445
自我要求过高,未完成任务焦虑,0.6206
自我要求过高,自我高标准要求,0.8868
自我要求过高,不切实际的任务目标,0.7078
自我要求过高,高强度学业竞争感知,0.6560
自我要求过高,自我设定的高成就标准,0.8596
自我要求过高,对未来后果的灾难化预期,0.5746
自我要求过高,时间紧迫感,0.6982
自我要求过高,内在自我驱策,0.7806
自我要求过高,任务完成不确定性,0.6813
自我要求过高,竞争性社会环境压力,0.7538
自我要求过高,权威人物的价值观内化,0.6699
自我要求过高,努力与疲惫的内在冲突,0.7094
自我要求过高,社会整体奋进氛围的压力,0.7565
自我要求过高,外部高期望的内化,0.8423
自我要求过高,未来不确定性驱动的过度准备,0.6287
自我要求过高,多重压力叠加,0.6309
自我要求过高,竞争压力感知,0.6161
自我要求过高,应试教育内化的竞争焦虑,0.5727
自我要求过高,就业压力驱动的群体比较,0.6102
自我要求过高,经济独立紧迫感,0.6392
自我要求过高,同辈学业成就压力,0.6486
自我要求过高,教育灌输的效率至上观念,0.5957
自我要求过高,现实压力驱动的自我规训,0.6975
自我要求过高,自我定位模糊,0.8156
自我要求过高,就业导向的教育压力,0.5542
自我要求过高,被动卷入竞争环境,0.5832
自我要求过高,同伴成就引发的自我贬抑,0.6992
自我要求过高,高学业成就期待,0.7699
自我要求过高,未完成重要事务的自我责备,0.7376
自我要求过高,观察他人努力引发的相对懈怠感,0.7116
自我要求过高,竞争性评价体系压力,0.5604
自我要求过高,争强好胜的个性倾向,0.7278
自我要求过高,竞争劣势引发的焦虑投射,0.6461
自我要求过高,自我价值感不足,0.8446
自我要求过高,过度关注外部评价,0.8186
自我要求过高,学业进度压力,0.6610
自我要求过高,同伴内卷氛围引发的归因偏差,0.5679
自我要求过高,自我效能感低下,0.8285
自我要求过高,他人成就压力,0.6649
自我要求过高,思维反刍倾向,0.7401
自我要求过高,社会竞争环境强化,0.6607
自我要求过高,内在价值冲突,0.7491
自我要求过高,同辈竞争压力加剧,0.6769
自我要求过高,同伴学习行为引发的焦虑,0.5189
自我要求过高,成功焦虑驱动的自我监控,0.7400
自我要求过高,生存压力加剧,0.6335
自我要求过高,休闲活动的时间消耗感,0.6081
自我要求过高,社会竞争氛围内化,0.6555
自我要求过高,填鸭式教育经历,0.5633
自我要求过高,社会比较压力,0.6766
自我要求过高,效率至上价值观,0.6107
自我要求过高,对落后于他人的担忧,0.6732
自我要求过高,自我价值绑定于持续产出,0.7121
自我要求过高,自我施加的完美主义倾向,0.8042
自我要求过高,同辈竞争性参照,0.6425
自我要求过高,自我提升的迫切需求,0.7593
自我要求过高,同伴行为带来的隐性压力,0.5997
自我要求过高,家庭成就期待压力,0.6488
自我要求过高,成就导向驱动的自我要求,0.7830
自我要求过高,内卷环境下的行为惯性,0.6792
自我要求过高,工作压力引发的休息冲突,0.6694
自我要求过高,学业成绩导向的教育氛围,0.6975
自我要求过高,内卷环境与休息渴望的冲突,0.6526
自我要求过高,群体性内卷压力,0.6352
自我要求过高,担忧被他人超越,0.7130
自我要求过高,卷躺两难困境,0.5122
自我要求过高,能力与期望不匹配,0.7778
自我要求过高,自我行为不一致引发的内疚,0.7645
自我要求过高,未完成应尽责任引发的自我谴责,0.7513
自我要求过高,他人成就引发的不利自我对照,0.6972
自我要求过高,学业压力驱动的休息否定,0.6994
自我要求过高,竞争环境下的休息污名化,0.5937
自我要求过高,功利主义价值观对休息的贬低,0.6019
自我要求过高,同辈行为参照引发的自我审视,0.6756
自我要求过高,休息价值感缺失,0.7553
自我要求过高,成绩导向的社会评价,0.6513
自我要求过高,内外压力叠加,0.7753
自我要求过高,早期高压教育灌输,0.6637
自我要求过高,同辈竞争驱动的自我压榨,0.6222
自我要求过高,对成绩与生活的焦虑,0.6837
自我要求过高,社会竞争压力内化,0.7302
自我要求过高,应试教育惯性,0.5594
自我要求过高,恐惧被他人超越,0.6631
自我要求过高,遵从努力型社会规范的压力,0.6910
自我要求过高,目标模糊引发的自我苛责,0.7857
自我要求过高,功利主义价值观影响,0.5991
自我要求过高,优绩主义文化压力,0.6774
自我要求过高,传统家庭教育规训,0.6468
自我要求过高,社会大众心理氛围,0.6398
自我要求过高,同辈竞争焦虑,0.6889
自我要求过高,社会功利文化压力,0.6346
自我要求过高,自我价值绑定于生产力,0.7494
自我要求过高,错失恐惧驱动,0.6707
自我要求过高,学习效率低下引发的自我责备,0.7320
自我要求过高,重要他人高期待压力,0.6874
自我要求过高,亲密关系中的能力落差感,0.6547
自我要求过高,教育环境内卷氛围,0.6552
自我要求过高,未来方向不确定性,0.6370
自我要求过高,环境竞争压力,0.6628
自我要求过高,情绪调节困难,0.6745
自我要求过高,社会对高效产出的推崇,0.7022
自我要求过高,忙碌脱离不适感,0.7172
自我要求过高,未来方向不明引发的休息焦虑,0.6664
自我要求过高,自我努力不足感,0.7667
自我要求过高,过度焦虑倾向,0.7527
自我要求过高,他人比较引发的心理失衡,0.7215
自我要求过高,忙碌即价值的社会观念,0.6213
自我要求过高,害怕落后的焦虑,0.6968
自我要求过高,对休息即浪费时间的自我苛责,0.7755
自我要求过高,教育环境传递的功利价值观,0.5879
自我要求过高,勤奋崇拜文化,0.6610
自我要求过高,同辈努力感知压力,0.7002
自我要求过高,竞争性社会氛围感知,0.6525
自我要求过高,多重结构性压力叠加,0.7419
自我要求过高,就业竞争压力,0.6866
自我要求过高,应试教育导向下的时间紧迫感,0.4715
自我要求过高,高竞争环境下的不敢松懈心理,0.6372
自我要求过高,表面努力的压力,0.6865
优绩主义内化,竞争性环境压力,0.6747
优绩主义内化,自我价值与生产力绑定,0.7648
优绩主义内化,社会内卷压力,0.6785
优绩主义内化,社会内卷氛围,0.6382
优绩主义内化,内卷文化压力,0.6510
优绩主义内化,对落后的恐惧,0.6369
优绩主义内化,自我归因为懒惰,0.6432
优绩主义内化,自我能力怀疑,0.6637
优绩主义内化,同辈压力,0.5933
优绩主义内化,未来不确定性引发的焦虑,0.5373
优绩主义内化,拖延引发的休息负罪感,0.6066
优绩主义内化,同辈学业比较,0.6365
优绩主义内化,资源稀缺引发的竞争压力,0.6557
优绩主义内化,未来不确定性焦虑,0.5635
优绩主义内化,恐惧落后于他人,0.6097
优绩主义内化,社会竞争氛围加剧,0.6626
优绩主义内化,同辈努力压力,0.6511
优绩主义内化,努力至上价值观的内化,0.7957
优绩主义内化,未完成任务引发的焦虑,0.5393
优绩主义内化,虚拟空间中的持续绩效监控,0.6192
优绩主义内化,同辈学业表现的可见性压力,0.6142
优绩主义内化,竞争性社会氛围,0.6971
优绩主义内化,休息与懒惰的道德绑定,0.6672
优绩主义内化,对他人努力的想象性监控,0.6746
优绩主义内化,家庭价值导向强调产出,0.6302
优绩主义内化,高强度学业竞争环境,0.7285
优绩主义内化,成绩导向的时间紧迫感,0.7089
优绩主义内化,外部成就期待压力,0.6867
优绩主义内化,对失控后果的担忧,0.5796
优绩主义内化,习惯性忙碌内化,0.6117
优绩主义内化,高自我要求倾向,0.6265
优绩主义内化,学历身份压力,0.6021
优绩主义内化,内卷环境感知,0.6889
优绩主义内化,社会对持续奋斗的推崇,0.7314
优绩主义内化,优绩主义文化内化,0.9209
优绩主义内化,社会对勤奋的推崇,0.7034
优绩主义内化,学术评价体系的压力,0.6640
优绩主义内化,同辈竞争带来的自我约束,0.7193
优绩主义内化,家庭对成就的高期待,0.6305
优绩主义内化,内在成就动机过强,0.7354
优绩主义内化,高强度工作任务压力,0.5636
优绩主义内化,社会规训内化,0.7768
优绩主义内化,休息被建构为退出竞争的象征,0.6738
优绩主义内化,时间利用的道德化认知,0.5719
优绩主义内化,休息与时间损失的灾难化联想,0.5858
优绩主义内化,任务拖延引发的负罪感,0.5058
优绩主义内化,同辈横向比较压力,0.6152
优绩主义内化,自我能力不足感,0.6608
优绩主义内化,自我提升紧迫感,0.6660
优绩主义内化,时间浪费恐惧,0.5918
优绩主义内化,完美主义倾向,0.7238
优绩主义内化,社会期待压力,0.7214
优绩主义内化,长期行为驯化,0.6488
优绩主义内化,休息技能缺失,0.6080
优绩主义内化,心理健康困扰,0.5331
优绩主义内化,就业压力驱动的自我要求,0.6571
优绩主义内化,同辈努力氛围引发的自我对照,0.7374
优绩主义内化,工作积压压力,0.5866
优绩主义内化,社会竞争加剧,0.6209
优绩主义内化,努力回报信念,0.6876
优绩主义内化,好孩子规训内化,0.6013
优绩主义内化,外部认同依赖,0.6757
优绩主义内化,决策冲突倾向,0.6595
优绩主义内化,反刍性自我审视,0.6472
优绩主义内化,同伴比较压力,0.5901
优绩主义内化,早期教育塑造的休息观念,0.6432
优绩主义内化,高强度学业压力下的自我要求,0.6837
优绩主义内化,家庭环境对休息态度的塑造,0.6671
优绩主义内化,碎片化工作模式内化,0.6350
优绩主义内化,同辈产出压力,0.6786
优绩主义内化,竞争性成长环境,0.6574
优绩主义内化,未来成就压力,0.6603
优绩主义内化,家庭经济压力引发的成就焦虑,0.6399
优绩主义内化,社会对持续产出的推崇,0.7649
优绩主义内化,休息被等同于浪费,0.6678
优绩主义内化,能动力不足,0.6217
优绩主义内化,内卷化社会压力,0.6835
优绩主义内化,休息价值被否定,0.6599
优绩主义内化,时间管理失衡感,0.5581
优绩主义内化,对成果质量的高要求与休闲时间的冲突,0.6693
优绩主义内化,能力自我怀疑,0.6266
优绩主义内化,被超越的恐惧,0.5102
优绩主义内化,休息引发的焦虑与恐惧,0.4889
优绩主义内化,早期努力至上教育灌输,0.6849
优绩主义内化,努力不足归因倾向,0.7100
优绩主义内化,他人持续努力的想象性比较,0.6966
优绩主义内化,任务未完成时的休息负罪感,0.6144
优绩主义内化,集体专注氛围下的休息不适,0.6193
优绩主义内化,自控力与行动力的冲突,0.6572
优绩主义内化,与同辈自发比较产生的压力,0.6763
优绩主义内化,自我期望与能力落差,0.6881
优绩主义内化,升学与就业竞争压力,0.6519
优绩主义内化,理想自我与现实自我的冲突,0.7294
优绩主义内化,竞争性学习内化,0.7466
优绩主义内化,目标缺失下的时间空洞感,0.5729
优绩主义内化,同辈卷度焦虑,0.6041
优绩主义内化,教育灌输的时间观,0.5454
优绩主义内化,非自愿的社会比较倾向,0.6476
优绩主义内化,制度化时间管理剥夺自主节奏体验,0.5363
优绩主义内化,同辈竞争压力下的行为参照,0.6759
优绩主义内化,心理困扰驱动的回避性忙碌,0.5830
优绩主义内化,竞争导向的评价体系,0.6584
优绩主义内化,自我规训的思维模式,0.7147
优绩主义内化,学业负担过重,0.5616
优绩主义内化,家长期望压力,0.6051
优绩主义内化,教师权威驱动,0.5976
优绩主义内化,自我意志薄弱,0.6430
优绩主义内化,自我期望过高,0.6154
优绩主义内化,学业任务压力,0.5781
